provinceID,cityID,districtID,townID,villageID,nameVillage,nameTown,nameDistrict,nameCity,oldID,voteID,id
10,004,00,010,0001,斗崙里,竹北市,新竹縣,新竹縣,,201802,10004010001
10,004,00,010,0002,鹿場里,竹北市,新竹縣,新竹縣,,201802,10004010002
10,004,00,010,0003,東平里,竹北市,新竹縣,新竹縣,,201802,10004010003
10,004,00,010,0004,中興里,竹北市,新竹縣,新竹縣,,201802,10004010004
10,004,00,010,0005,隘口里,竹北市,新竹縣,新竹縣,,201802,10004010005
10,004,00,010,0006,東海里,竹北市,新竹縣,新竹縣,,201802,10004010006
10,004,00,010,0007,竹北里,竹北市,新竹縣,新竹縣,,201802,10004010007
10,004,00,010,0008,竹仁里,竹北市,新竹縣,新竹縣,,201802,10004010008
10,004,00,010,0009,竹義里,竹北市,新竹縣,新竹縣,,201802,10004010009
10,004,00,010,0010,泰和里,竹北市,新竹縣,新竹縣,,201802,10004010010
10,004,00,010,0011,新社里,竹北市,新竹縣,新竹縣,,201802,10004010011
10,004,00,010,0012,聯興里,竹北市,新竹縣,新竹縣,,201802,10004010012
10,004,00,010,0013,麻園里,竹北市,新竹縣,新竹縣,,201802,10004010013
10,004,00,010,0014,溪州里,竹北市,新竹縣,新竹縣,,201802,10004010014
10,004,00,010,0015,白地里,竹北市,新竹縣,新竹縣,,201802,10004010015
10,004,00,010,0016,新港里,竹北市,新竹縣,新竹縣,,201802,10004010016
10,004,00,010,0017,大義里,竹北市,新竹縣,新竹縣,,201802,10004010017
10,004,00,010,0018,崇義里,竹北市,新竹縣,新竹縣,,201802,10004010018
10,004,00,010,0019,大眉里,竹北市,新竹縣,新竹縣,,201802,10004010019
10,004,00,010,0020,尚義里,竹北市,新竹縣,新竹縣,,201802,10004010020
10,004,00,010,0021,十興里,竹北市,新竹縣,新竹縣,,201802,10004010021
10,004,00,010,0022,新國里,竹北市,新竹縣,新竹縣,,201802,10004010022
10,004,00,010,0023,新庄里,竹北市,新竹縣,新竹縣,,201802,10004010023
10,004,00,010,0024,北崙里,竹北市,新竹縣,新竹縣,,201802,10004010024
10,004,00,010,0025,新崙里,竹北市,新竹縣,新竹縣,,201802,10004010025
10,004,00,010,0026,福德里,竹北市,新竹縣,新竹縣,,201802,10004010026
10,004,00,010,0027,東興里,竹北市,新竹縣,新竹縣,,201802,10004010027
10,004,00,010,0028,北興里,竹北市,新竹縣,新竹縣,,201802,10004010028
10,004,00,010,0029,興安里,竹北市,新竹縣,新竹縣,,201802,10004010029
10,004,00,010,0030,文化里,竹北市,新竹縣,新竹縣,,201802,10004010030
10,004,00,010,0031,中崙里,竹北市,新竹縣,新竹縣,,201802,10004010031
10,004,00,020,0001,上坪里,竹東鎮,新竹縣,新竹縣,,201802,10004020001
10,004,00,020,0002,瑞峰里,竹東鎮,新竹縣,新竹縣,,201802,10004020002
10,004,00,020,0003,軟橋里,竹東鎮,新竹縣,新竹縣,,201802,10004020003
10,004,00,020,0004,員崠里,竹東鎮,新竹縣,新竹縣,,201802,10004020004
10,004,00,020,0005,東寧里,竹東鎮,新竹縣,新竹縣,,201802,10004020005
10,004,00,020,0006,上舘里,竹東鎮,新竹縣,新竹縣,,201802,10004020006
10,004,00,020,0007,大鄉里,竹東鎮,新竹縣,新竹縣,,201802,10004020007
10,004,00,020,0008,東華里,竹東鎮,新竹縣,新竹縣,,201802,10004020008
10,004,00,020,0009,商華里,竹東鎮,新竹縣,新竹縣,,201802,10004020009
10,004,00,020,0010,竹東里,竹東鎮,新竹縣,新竹縣,,201802,10004020010
10,004,00,020,0011,榮樂里,竹東鎮,新竹縣,新竹縣,,201802,10004020011
10,004,00,020,0012,鷄林里,竹東鎮,新竹縣,新竹縣,,201802,10004020012
10,004,00,020,0013,仁愛里,竹東鎮,新竹縣,新竹縣,,201802,10004020013
10,004,00,020,0014,五豐里,竹東鎮,新竹縣,新竹縣,,201802,10004020014
10,004,00,020,0015,三重里,竹東鎮,新竹縣,新竹縣,,201802,10004020015
10,004,00,020,0016,頭重里,竹東鎮,新竹縣,新竹縣,,201802,10004020016
10,004,00,020,0017,員山里,竹東鎮,新竹縣,新竹縣,,201802,10004020017
10,004,00,020,0018,柯湖里,竹東鎮,新竹縣,新竹縣,,201802,10004020018
10,004,00,020,0019,二重里,竹東鎮,新竹縣,新竹縣,,201802,10004020019
10,004,00,020,0020,中山里,竹東鎮,新竹縣,新竹縣,,201802,10004020020
10,004,00,020,0021,中正里,竹東鎮,新竹縣,新竹縣,,201802,10004020021
10,004,00,020,0022,南華里,竹東鎮,新竹縣,新竹縣,,201802,10004020022
10,004,00,020,0023,榮華里,竹東鎮,新竹縣,新竹縣,,201802,10004020023
10,004,00,020,0024,忠孝里,竹東鎮,新竹縣,新竹縣,,201802,10004020024
10,004,00,020,0025,陸豐里,竹東鎮,新竹縣,新竹縣,,201802,10004020025
10,004,00,030,0001,內立里,新埔鎮,新竹縣,新竹縣,,201802,10004030001
10,004,00,030,0002,寶石里,新埔鎮,新竹縣,新竹縣,,201802,10004030002
10,004,00,030,0003,文山里,新埔鎮,新竹縣,新竹縣,,201802,10004030003
10,004,00,030,0004,五埔里,新埔鎮,新竹縣,新竹縣,,201802,10004030004
10,004,00,030,0005,四座里,新埔鎮,新竹縣,新竹縣,,201802,10004030005
10,004,00,030,0006,旱坑里,新埔鎮,新竹縣,新竹縣,,201802,10004030006
10,004,00,030,0007,田新里,新埔鎮,新竹縣,新竹縣,,201802,10004030007
10,004,00,030,0008,新埔里,新埔鎮,新竹縣,新竹縣,,201802,10004030008
10,004,00,030,0009,新生里,新埔鎮,新竹縣,新竹縣,,201802,10004030009
10,004,00,030,0010,新民里,新埔鎮,新竹縣,新竹縣,,201802,10004030010
10,004,00,030,0011,上寮里,新埔鎮,新竹縣,新竹縣,,201802,10004030011
10,004,00,030,0012,下寮里,新埔鎮,新竹縣,新竹縣,,201802,10004030012
10,004,00,030,0013,南平里,新埔鎮,新竹縣,新竹縣,,201802,10004030013
10,004,00,030,0014,北平里,新埔鎮,新竹縣,新竹縣,,201802,10004030014
10,004,00,030,0015,巨埔里,新埔鎮,新竹縣,新竹縣,,201802,10004030015
10,004,00,030,0016,照門里,新埔鎮,新竹縣,新竹縣,,201802,10004030016
10,004,00,030,0017,清水里,新埔鎮,新竹縣,新竹縣,,201802,10004030017
10,004,00,030,0018,鹿鳴里,新埔鎮,新竹縣,新竹縣,,201802,10004030018
10,004,00,030,0019,新北里,新埔鎮,新竹縣,新竹縣,,201802,10004030019
10,004,00,040,0001,東興里,關西鎮,新竹縣,新竹縣,,201802,10004040001
10,004,00,040,0002,西安里,關西鎮,新竹縣,新竹縣,,201802,10004040002
10,004,00,040,0003,南雄里,關西鎮,新竹縣,新竹縣,,201802,10004040003
10,004,00,040,0004,北斗里,關西鎮,新竹縣,新竹縣,,201802,10004040004
10,004,00,040,0005,仁安里,關西鎮,新竹縣,新竹縣,,201802,10004040005
10,004,00,040,0006,北山里,關西鎮,新竹縣,新竹縣,,201802,10004040006
10,004,00,040,0007,南山里,關西鎮,新竹縣,新竹縣,,201802,10004040007
10,004,00,040,0008,東安里,關西鎮,新竹縣,新竹縣,,201802,10004040008
10,004,00,040,0009,東光里,關西鎮,新竹縣,新竹縣,,201802,10004040009
10,004,00,040,0010,新富里,關西鎮,新竹縣,新竹縣,,201802,10004040010
10,004,00,040,0011,金山里,關西鎮,新竹縣,新竹縣,,201802,10004040011
10,004,00,040,0012,錦山里,關西鎮,新竹縣,新竹縣,,201802,10004040012
10,004,00,040,0013,玉山里,關西鎮,新竹縣,新竹縣,,201802,10004040013
10,004,00,040,0014,大同里,關西鎮,新竹縣,新竹縣,,201802,10004040014
10,004,00,040,0015,石光里,關西鎮,新竹縣,新竹縣,,201802,10004040015
10,004,00,040,0016,上林里,關西鎮,新竹縣,新竹縣,,201802,10004040016
10,004,00,040,0017,新力里,關西鎮,新竹縣,新竹縣,,201802,10004040017
10,004,00,040,0018,南和里,關西鎮,新竹縣,新竹縣,,201802,10004040018
10,004,00,040,0019,東山里,關西鎮,新竹縣,新竹縣,,201802,10004040019
10,004,00,040,0020,南新里,關西鎮,新竹縣,新竹縣,,201802,10004040020
10,004,00,040,0021,東平里,關西鎮,新竹縣,新竹縣,,201802,10004040021
10,004,00,050,0001,孝勢村,湖口鄉,新竹縣,新竹縣,,201802,10004050001
10,004,00,050,0002,仁勢村,湖口鄉,新竹縣,新竹縣,,201802,10004050002
10,004,00,050,0003,愛勢村,湖口鄉,新竹縣,新竹縣,,201802,10004050003
10,004,00,050,0004,信勢村,湖口鄉,新竹縣,新竹縣,,201802,10004050004
10,004,00,050,0005,中勢村,湖口鄉,新竹縣,新竹縣,,201802,10004050005
10,004,00,050,0006,德盛村,湖口鄉,新竹縣,新竹縣,,201802,10004050006
10,004,00,050,0007,和興村,湖口鄉,新竹縣,新竹縣,,201802,10004050007
10,004,00,050,0008,長嶺村,湖口鄉,新竹縣,新竹縣,,201802,10004050008
10,004,00,050,0009,長安村,湖口鄉,新竹縣,新竹縣,,201802,10004050009
10,004,00,050,0010,湖口村,湖口鄉,新竹縣,新竹縣,,201802,10004050010
10,004,00,050,0011,湖鏡村,湖口鄉,新竹縣,新竹縣,,201802,10004050011
10,004,00,050,0012,湖南村,湖口鄉,新竹縣,新竹縣,,201802,10004050012
10,004,00,050,0013,波羅村,湖口鄉,新竹縣,新竹縣,,201802,10004050013
10,004,00,050,0014,鳳凰村,湖口鄉,新竹縣,新竹縣,,201802,10004050014
10,004,00,050,0015,鳳山村,湖口鄉,新竹縣,新竹縣,,201802,10004050015
10,004,00,050,0016,中興村,湖口鄉,新竹縣,新竹縣,,201802,10004050016
10,004,00,050,0017,信義村,湖口鄉,新竹縣,新竹縣,,201802,10004050017
10,004,00,050,0018,中正村,湖口鄉,新竹縣,新竹縣,,201802,10004050018
10,004,00,050,0019,東興村,湖口鄉,新竹縣,新竹縣,,201802,10004050019
10,004,00,050,0020,勝利村,湖口鄉,新竹縣,新竹縣,,201802,10004050020
10,004,00,060,0001,福興村,新豐鄉,新竹縣,新竹縣,,201802,10004060001
10,004,00,060,0002,後湖村,新豐鄉,新竹縣,新竹縣,,201802,10004060002
10,004,00,060,0003,青埔村,新豐鄉,新竹縣,新竹縣,,201802,10004060003
10,004,00,060,0004,埔和村,新豐鄉,新竹縣,新竹縣,,201802,10004060004
10,004,00,060,0005,瑞興村,新豐鄉,新竹縣,新竹縣,,201802,10004060005
10,004,00,060,0006,坡頭村,新豐鄉,新竹縣,新竹縣,,201802,10004060006
10,004,00,060,0007,中崙村,新豐鄉,新竹縣,新竹縣,,201802,10004060007
10,004,00,060,0008,重興村,新豐鄉,新竹縣,新竹縣,,201802,10004060008
10,004,00,060,0009,新豐村,新豐鄉,新竹縣,新竹縣,,201802,10004060009
10,004,00,060,0010,員山村,新豐鄉,新竹縣,新竹縣,,201802,10004060010
10,004,00,060,0011,松林村,新豐鄉,新竹縣,新竹縣,,201802,10004060011
10,004,00,060,0012,上坑村,新豐鄉,新竹縣,新竹縣,,201802,10004060012
10,004,00,060,0013,鳳坑村,新豐鄉,新竹縣,新竹縣,,201802,10004060013
10,004,00,060,0014,忠孝村,新豐鄉,新竹縣,新竹縣,,201802,10004060014
10,004,00,060,0015,山崎村,新豐鄉,新竹縣,新竹縣,,201802,10004060015
10,004,00,060,0016,松柏村,新豐鄉,新竹縣,新竹縣,,201802,10004060016
10,004,00,060,0017,崎頂村,新豐鄉,新竹縣,新竹縣,,201802,10004060017
10,004,00,070,0001,五龍村,芎林鄉,新竹縣,新竹縣,,201802,10004070001
10,004,00,070,0002,華龍村,芎林鄉,新竹縣,新竹縣,,201802,10004070002
10,004,00,070,0003,秀湖村,芎林鄉,新竹縣,新竹縣,,201802,10004070003
10,004,00,070,0004,永興村,芎林鄉,新竹縣,新竹縣,,201802,10004070004
10,004,00,070,0005,石潭村,芎林鄉,新竹縣,新竹縣,,201802,10004070005
10,004,00,070,0006,新鳳村,芎林鄉,新竹縣,新竹縣,,201802,10004070006
10,004,00,070,0007,中坑村,芎林鄉,新竹縣,新竹縣,,201802,10004070007
10,004,00,070,0008,水坑村,芎林鄉,新竹縣,新竹縣,,201802,10004070008
10,004,00,070,0009,文林村,芎林鄉,新竹縣,新竹縣,,201802,10004070009
10,004,00,070,0010,芎林村,芎林鄉,新竹縣,新竹縣,,201802,10004070010
10,004,00,070,0011,上山村,芎林鄉,新竹縣,新竹縣,,201802,10004070011
10,004,00,070,0012,下山村,芎林鄉,新竹縣,新竹縣,,201802,10004070012
10,004,00,080,0001,橫山村,橫山鄉,新竹縣,新竹縣,,201802,10004080001
10,004,00,080,0002,田寮村,橫山鄉,新竹縣,新竹縣,,201802,10004080002
10,004,00,080,0003,南昌村,橫山鄉,新竹縣,新竹縣,,201802,10004080003
10,004,00,080,0004,豐鄉村,橫山鄉,新竹縣,新竹縣,,201802,10004080004
10,004,00,080,0005,豐田村,橫山鄉,新竹縣,新竹縣,,201802,10004080005
10,004,00,080,0006,內灣村,橫山鄉,新竹縣,新竹縣,,201802,10004080006
10,004,00,080,0007,福興村,橫山鄉,新竹縣,新竹縣,,201802,10004080007
10,004,00,080,0008,沙坑村,橫山鄉,新竹縣,新竹縣,,201802,10004080008
10,004,00,080,0009,新興村,橫山鄉,新竹縣,新竹縣,,201802,10004080009
10,004,00,080,0010,大肚村,橫山鄉,新竹縣,新竹縣,,201802,10004080010
10,004,00,080,0011,力行村,橫山鄉,新竹縣,新竹縣,,201802,10004080011
10,004,00,090,0001,北埔村,北埔鄉,新竹縣,新竹縣,,201802,10004090001
10,004,00,090,0002,南興村,北埔鄉,新竹縣,新竹縣,,201802,10004090002
10,004,00,090,0003,埔尾村,北埔鄉,新竹縣,新竹縣,,201802,10004090003
10,004,00,090,0004,水磜村,北埔鄉,新竹縣,新竹縣,,201802,10004090004
10,004,00,090,0005,南埔村,北埔鄉,新竹縣,新竹縣,,201802,10004090005
10,004,00,090,0006,大林村,北埔鄉,新竹縣,新竹縣,,201802,10004090006
10,004,00,090,0007,大湖村,北埔鄉,新竹縣,新竹縣,,201802,10004090007
10,004,00,090,0008,南坑村,北埔鄉,新竹縣,新竹縣,,201802,10004090008
10,004,00,090,0009,外坪村,北埔鄉,新竹縣,新竹縣,,201802,10004090009
10,004,00,100,0001,雙溪村,寶山鄉,新竹縣,新竹縣,,201802,10004100001
10,004,00,100,0002,大崎村,寶山鄉,新竹縣,新竹縣,,201802,10004100002
10,004,00,100,0003,三峰村,寶山鄉,新竹縣,新竹縣,,201802,10004100003
10,004,00,100,0004,新城村,寶山鄉,新竹縣,新竹縣,,201802,10004100004
10,004,00,100,0005,深井村,寶山鄉,新竹縣,新竹縣,,201802,10004100005
10,004,00,100,0006,寶斗村,寶山鄉,新竹縣,新竹縣,,201802,10004100006
10,004,00,100,0007,山湖村,寶山鄉,新竹縣,新竹縣,,201802,10004100007
10,004,00,100,0008,寶山村,寶山鄉,新竹縣,新竹縣,,201802,10004100008
10,004,00,100,0009,油田村,寶山鄉,新竹縣,新竹縣,,201802,10004100009
10,004,00,100,0010,雙新村,寶山鄉,新竹縣,新竹縣,,201802,10004100010
10,004,00,110,0001,峨眉村,峨眉鄉,新竹縣,新竹縣,,201802,10004110001
10,004,00,110,0002,中盛村,峨眉鄉,新竹縣,新竹縣,,201802,10004110002
10,004,00,110,0003,石井村,峨眉鄉,新竹縣,新竹縣,,201802,10004110003
10,004,00,110,0004,富興村,峨眉鄉,新竹縣,新竹縣,,201802,10004110004
10,004,00,110,0005,七星村,峨眉鄉,新竹縣,新竹縣,,201802,10004110005
10,004,00,110,0006,湖光村,峨眉鄉,新竹縣,新竹縣,,201802,10004110006
10,004,00,120,0001,義興村,尖石鄉,新竹縣,新竹縣,,201802,10004120001
10,004,00,120,0002,嘉樂村,尖石鄉,新竹縣,新竹縣,,201802,10004120002
10,004,00,120,0003,新樂村,尖石鄉,新竹縣,新竹縣,,201802,10004120003
10,004,00,120,0004,梅花村,尖石鄉,新竹縣,新竹縣,,201802,10004120004
10,004,00,120,0005,錦屏村,尖石鄉,新竹縣,新竹縣,,201802,10004120005
10,004,00,120,0006,玉峰村,尖石鄉,新竹縣,新竹縣,,201802,10004120006
10,004,00,120,0007,秀巒村,尖石鄉,新竹縣,新竹縣,,201802,10004120007
10,004,00,130,0001,大隘村,五峰鄉,新竹縣,新竹縣,,201802,10004130001
10,004,00,130,0002,花園村,五峰鄉,新竹縣,新竹縣,,201802,10004130002
10,004,00,130,0003,竹林村,五峰鄉,新竹縣,新竹縣,,201802,10004130003
10,004,00,130,0004,桃山村,五峰鄉,新竹縣,新竹縣,,201802,10004130004
10,005,00,010,0001,中苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010001
10,005,00,010,0002,建功里,苗栗市,苗栗縣,苗栗縣,,201802,10005010002
10,005,00,010,0003,青苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010003
10,005,00,010,0004,玉清里,苗栗市,苗栗縣,苗栗縣,,201802,10005010004
10,005,00,010,0005,玉華里,苗栗市,苗栗縣,苗栗縣,,201802,10005010005
10,005,00,010,0006,維新里,苗栗市,苗栗縣,苗栗縣,,201802,10005010006
10,005,00,010,0007,維祥里,苗栗市,苗栗縣,苗栗縣,,201802,10005010007
10,005,00,010,0008,綠苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010008
10,005,00,010,0009,高苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010009
10,005,00,010,0010,玉苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010010
10,005,00,010,0011,大同里,苗栗市,苗栗縣,苗栗縣,,201802,10005010011
10,005,00,010,0012,新苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010012
10,005,00,010,0013,勝利里,苗栗市,苗栗縣,苗栗縣,,201802,10005010013
10,005,00,010,0014,恭敬里,苗栗市,苗栗縣,苗栗縣,,201802,10005010014
10,005,00,010,0015,上苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010015
10,005,00,010,0016,北苗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010016
10,005,00,010,0017,清華里,苗栗市,苗栗縣,苗栗縣,,201802,10005010017
10,005,00,010,0018,嘉盛里,苗栗市,苗栗縣,苗栗縣,,201802,10005010018
10,005,00,010,0019,福星里,苗栗市,苗栗縣,苗栗縣,,201802,10005010019
10,005,00,010,0020,新川里,苗栗市,苗栗縣,苗栗縣,,201802,10005010020
10,005,00,010,0021,文山里,苗栗市,苗栗縣,苗栗縣,,201802,10005010021
10,005,00,010,0022,福麗里,苗栗市,苗栗縣,苗栗縣,,201802,10005010022
10,005,00,010,0023,水源里,苗栗市,苗栗縣,苗栗縣,,201802,10005010023
10,005,00,010,0024,新英里,苗栗市,苗栗縣,苗栗縣,,201802,10005010024
10,005,00,010,0025,福安里,苗栗市,苗栗縣,苗栗縣,,201802,10005010025
10,005,00,010,0026,嘉新里,苗栗市,苗栗縣,苗栗縣,,201802,10005010026
10,005,00,010,0027,南勢里,苗栗市,苗栗縣,苗栗縣,,201802,10005010027
10,005,00,010,0028,文聖里,苗栗市,苗栗縣,苗栗縣,,201802,10005010028
